CustomerID,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender_Female,Gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_No,Churn_Yes
1804,1,8,89.81,2290.63,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True
1805,1,1,51.1,6557.46,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True
1806,1,33,29.97,657.55,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False
1807,1,59,47.25,6846.78,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1808,1,60,103.18,753.33,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1809,0,30,118.05,6678.94,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
1810,1,9,69.38,2899.09,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False
1811,1,35,20.97,4905.43,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True
1812,0,48,34.0,1240.04,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True
1813,1,69,52.21,548.03,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1814,0,48,77.86,1743.19,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
1815,0,2,27.51,1040.27,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True
1816,1,4,114.34,2513.0,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1817,0,60,56.51,4124.78,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
1818,1,25,111.26,4718.3,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1819,0,71,98.05,6323.15,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False
1820,0,4,95.54,5256.79,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1821,0,14,80.67,4877.89,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1822,1,15,82.68,3306.02,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
1823,1,0,83.8,3800.99,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False
1824,0,15,82.87,3327.88,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1825,0,36,75.37,6740.48,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True
1826,1,2,118.64,1855.4,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
1827,1,51,93.23,65.65,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True
1828,0,46,97.69,5217.53,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1829,0,12,107.25,1635.65,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
1830,1,54,41.56,7123.12,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1831,1,20,28.38,6875.19,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False
1832,1,65,68.29,632.28,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
1833,1,53,71.41,868.98,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1834,1,26,102.92,3971.47,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False
1835,0,37,64.38,4881.6,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True
1836,1,57,77.09,2213.77,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1837,0,61,72.71,5740.05,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1838,1,45,23.82,4767.43,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
1839,0,10,81.52,2612.1,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1840,1,71,102.8,222.46,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True
1841,1,7,35.75,6006.2,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1842,0,70,79.43,1733.73,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True
1843,0,63,79.36,6679.1,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1844,1,20,36.42,3373.92,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1845,1,71,32.35,4625.08,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False
1846,1,62,118.01,6986.13,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True
1847,1,63,59.37,6911.71,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
1848,1,19,42.74,2984.73,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
1849,0,7,37.13,1686.93,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
1850,0,57,86.76,6205.67,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
1851,1,45,80.94,3475.98,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True
1852,0,30,84.36,1552.5,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False
1853,0,8,28.8,7237.31,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
1854,0,14,109.35,1600.87,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
1855,1,25,58.93,225.94,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1856,0,9,51.34,181.83,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
1857,1,28,66.24,4986.08,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False
1858,0,35,59.01,5300.17,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
1859,1,36,106.36,2502.11,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False
1860,0,70,112.93,2573.69,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
1861,1,22,50.35,2729.16,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True
1862,1,40,106.39,5447.67,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1863,0,27,98.15,483.91,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False
1864,1,47,113.08,7434.35,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
1865,1,37,44.58,1795.72,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True
1866,1,30,77.7,7997.39,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False
1867,1,13,47.45,1388.75,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True
1868,1,28,102.41,6176.94,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1869,1,50,20.53,1802.83,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
1870,1,48,76.48,665.16,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
1871,1,42,53.92,7001.97,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False
1872,0,71,52.27,6872.84,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
1873,0,4,84.49,3240.49,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1874,1,41,105.15,5625.12,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False
1875,1,6,80.92,4465.39,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False
1876,0,41,105.32,6826.59,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1877,0,35,46.46,2534.15,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1878,0,26,71.95,4198.91,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
1879,1,57,65.05,3893.27,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
1880,0,45,21.16,2844.17,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
1881,1,65,75.68,7133.81,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1882,1,24,86.15,1343.71,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True
1883,0,26,79.19,1213.08,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
1884,1,0,93.63,4623.74,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
1885,1,41,77.13,5266.8,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1886,1,51,26.68,1573.06,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1887,1,24,31.64,3137.93,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1888,0,53,79.65,7573.58,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True
1889,0,66,47.5,1988.01,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1890,1,5,27.96,5353.52,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1891,1,57,62.96,5926.39,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
1892,0,69,75.43,3596.07,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1893,1,52,52.87,7501.46,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True
1894,0,65,92.04,5898.52,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True
1895,1,57,84.38,3674.24,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False
1896,1,1,53.28,4563.29,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False
1897,0,21,95.49,5547.06,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
1898,0,36,84.87,4745.68,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1899,0,19,83.74,7032.01,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True
